Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Connector Types,Access Code,Facility Type,Total_Chargers,Has_Level1,Has_Level2,Has_DC_Fast,ZIP_int,zip_code_int,county_name,electricity_rate_per_kwh,rate_tier
Saint Pope Kerollos VI Coptic Church,8642 Wminster Blvd,Westminster,CA,92683,0.0,6.0,0.0,AMPUP,J1772,public,PLACE_OF_WORSHIP,6.0,False,True,False,92683,92683,Orange,0.3869,Medium
Woodland Corporate Center II,1100 Main St,Woodland,CA,95695,0.0,4.0,0.0,AMPUP,J1772,public,OFFICE_BLDG,4.0,False,True,False,95695,95695,Sacramento,0.3869,Medium
Sacramento 2275,2275 Gateway Oaks Dr,Sacramento,CA,95833,0.0,18.0,0.0,AMPUP,J1772,private,PARKING_GARAGE,18.0,False,True,False,95833,,Sacramento,0.3869,Medium
Hyundai CRADLE,1335 Terra Bella Ave,Mountain View,CA,94043,0.0,4.0,0.0,AMPUP,J1772,private,CAR_DEALER,4.0,False,True,False,94043,,San Francisco,0.4597,High
SFCU Embarcadero,1860 Embarcadero Rd,Palo Alto,CA,94303,0.0,4.0,0.0,AMPUP,J1772,private,BANK,4.0,False,True,False,94303,,San Francisco,0.4597,High
Silicon Light Machines,6660 Vía Del Oro,San Jose,CA,95119,0.0,4.0,0.0,AMPUP,J1772,private,OFFICE_BLDG,4.0,False,True,False,95119,,Sacramento,0.3869,Medium
Vital,20725 Valley Green Dr,Cupertino,CA,95014,0.0,3.0,0.0,AMPUP,J1772,private,OFFICE_BLDG,3.0,False,True,False,95014,,Sacramento,0.3869,Medium
Life Moves 181 Constitution Dr,2566 Leghorn St,Mountain View,CA,94043,0.0,2.0,0.0,AMPUP,J1772,private,PARKING_LOT,2.0,False,True,False,94043,,San Francisco,0.4597,High
Vineyards at Porter Ranch,11401 Porter Ranch Dr,Porter Ranch,CA,91326,0.0,2.0,0.0,AMPUP,J1772,private,BREWERY_DISTILLERY_WINERY,2.0,False,True,False,91326,91326,Los Angeles,0.3,Low
Century Park Parking SE & NE,2049 Century Park E,Los Angeles,CA,90067,0.0,80.0,0.0,AMPUP,J1772,public,OFFICE_BLDG,80.0,False,True,False,90067,90067,Los Angeles,0.3,Low
Century Park Parking SW & NW,2000 Ave of the Stars,Los Angeles,CA,90067,0.0,79.0,0.0,AMPUP,J1772,public,OFFICE_BLDG,79.0,False,True,False,90067,90067,Los Angeles,0.3,Low
Palm Springs Art Museum,101 North Museum Dr,Palm Springs,CA,92262,0.0,0.0,2.0,Blink Network,J1772COMBO,public,,2.0,False,False,True,92262,92262,Riverside,0.3869,Medium
OAKMONT MANAGE STATION 1,1054 Park View Dr,Covina,CA,91724,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91724,,Los Angeles,0.3,Low
Raley's Citrus Heights #239,7847 Lichen Dr,Citrus Heights,CA,95621,0.0,0.0,6.0,eVgo Network,CHADEMO J1772COMBO,public,,6.0,False,False,True,95621,95621,Sacramento,0.3869,Medium
King City Town Square,200 Broadway St,King City,CA,93930,0.0,0.0,4.0,eVgo Network,CHADEMO J1772COMBO,public,,4.0,False,False,True,93930,,Los Angeles,0.3,Low
Nob Hill Campbell #606,1602 W Campbell Ave,Campbell,CA,95008,0.0,0.0,4.0,eVgo Network,CHADEMO J1772COMBO,public,,4.0,False,False,True,95008,,Sacramento,0.3869,Medium
Bishop Ranch 3 North Chargers,2603 Camino Ramon,San Ramon,CA,94583,0.0,14.0,0.0,EV Connect,J1772,public,,14.0,False,True,False,94583,,San Francisco,0.4597,High
Bishop Ranch 3 South Chargers,2633 Camino Ramon,San Ramon,CA,94583,0.0,16.0,0.0,EV Connect,J1772,public,,16.0,False,True,False,94583,,San Francisco,0.4597,High
Bishop Ranch 8,3000 Executive parkway,San Ramon,CA,94583,0.0,29.0,0.0,EV Connect,J1772,public,,29.0,False,True,False,94583,,San Francisco,0.4597,High
Bishop Ranch 9,2409 Camino Ramon,San Ramon,CA,94583,0.0,10.0,0.0,EV Connect,J1772,public,,10.0,False,True,False,94583,,San Francisco,0.4597,High
Bishop Ranch 15,12677 Alcosta Blvd,San Ramon,CA,94583,0.0,37.0,0.0,EV Connect,J1772,public,,37.0,False,True,False,94583,,San Francisco,0.4597,High
Dealership Garage,4141 Lincoln Blvd,Marina Del Rey,CA,90292,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,90292,,Los Angeles,0.3,Low
1455 Lawrence Drive,1455 Lawrence Drive,Thousand Oaks,CA,91320,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,91320,,Los Angeles,0.3,Low
Hayward Mott,24411 Amador St,Hayward,CA,94544,0.0,10.0,0.0,EV Connect,J1772,public,,10.0,False,True,False,94544,,San Francisco,0.4597,High
Stronebrae Elementary,28761 Hayward Blvd.,Hayward,CA,94542,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94542,,San Francisco,0.4597,High
Europa Village,41211 Via Europa,Temecula,CA,92590,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,92590,,Orange,0.3869,Medium
Redlands Packing House District II,405 W. Stuart Ave.,Redlands,CA,92373,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,92373,,Orange,0.3869,Medium
DGS Lot 41,1025 P St,Fresno,CA,93721,0.0,33.0,0.0,EV Connect,J1772,public,,33.0,False,True,False,93721,,Los Angeles,0.3,Low
DGS Lot 14,1517 13th St,Sacramento,CA,95814,0.0,8.0,0.0,EV Connect,J1772,public,,8.0,False,True,False,95814,,Sacramento,0.3869,Medium
Horizon Fuel Center,31267 Valley Center Road,Valley Center,CA,92082,0.0,0.0,2.0,EV Connect,CHADEMO J1772COMBO,public,,2.0,False,False,True,92082,92082,San Diego,0.4597,High
Sgt. Steve Owen Memorial Park,43063 10th St W,Lancaster,CA,93534,0.0,4.0,1.0,EV Connect,CHADEMO J1772 J1772COMBO,public,,5.0,False,True,True,93534,,Los Angeles,0.3,Low
Banning City Hall,128 N San Gorgonio Ave,Banning,CA,92220,0.0,2.0,2.0,EV Connect,CHADEMO J1772 J1772COMBO,public,,4.0,False,True,True,92220,92220,Riverside,0.3869,Medium
DOT District 11,4050 Taylor St,San Diego,CA,92110,0.0,14.0,0.0,EV Connect,J1772,public,,14.0,False,True,False,92110,,Orange,0.3869,Medium
FTB,9646 Butterfield Way,Sacramento,CA,95827,0.0,18.0,0.0,EV Connect,J1772,public,,18.0,False,True,False,95827,,Sacramento,0.3869,Medium
Governor's Mansion,1526 H Street,Sacramento,CA,95814,0.0,1.0,0.0,EV Connect,J1772,public,,1.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 6,1515 Clay St,Oakland,CA,94612,0.0,8.0,0.0,EV Connect,J1772,public,,8.0,False,True,False,94612,,San Francisco,0.4597,High
DGS Lot 88,505 Van Ness Ave,San Francisco,CA,94102,0.0,9.0,0.0,EV Connect,J1772,public,,9.0,False,True,False,94102,,San Francisco,0.4597,High
DGS Lot 15,300 S Spring St,Los Angeles,CA,90013,0.0,12.0,0.0,EV Connect,J1772,public,,12.0,False,True,False,90013,90013,Los Angeles,0.3,Low
777 S. Aviation - FAA,777 S Aviation Blvd,El Segundo,CA,90245,0.0,10.0,0.0,EV Connect,J1772,public,,10.0,False,True,False,90245,,Los Angeles,0.3,Low
HoopSphere Basketball Academy,1409 Fulton Pl,Fremont,CA,94539,0.0,1.0,0.0,EV Connect,J1772,public,,1.0,False,True,False,94539,,San Francisco,0.4597,High
Tommie Hotel,6516 Selma Avenue,Hollywood,CA,90028,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,90028,90028,Los Angeles,0.3,Low
"DGS Lot 43, Building 053",1615 Capitol Ave,Sacramento,CA,95814,0.0,5.0,0.0,EV Connect,J1772,public,,5.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 2,1416 10th St,Sacramento,CA,95814,0.0,9.0,0.0,EV Connect,J1772,public,,9.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 61,1300 I St,Sacramento,CA,95814,0.0,5.0,0.0,EV Connect,J1772,public,,5.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 24,1500 10th St,Sacramento,CA,95814,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 50,1517 11th St,Sacramento,CA,95814,0.0,13.0,0.0,EV Connect,J1772,public,,13.0,False,True,False,95814,,Sacramento,0.3869,Medium
CEC,1516 9th St,Sacramento,CA,95814,0.0,1.0,0.0,EV Connect,J1772,public,,1.0,False,True,False,95814,,Sacramento,0.3869,Medium
DGS Lot 52,320 W 4th St,Los Angeles,CA,90013,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,90013,90013,Los Angeles,0.3,Low
DGS Lot 36,1500 11th St,Sacramento,CA,95814,0.0,5.0,0.0,EV Connect,J1772,public,,5.0,False,True,False,95814,,Sacramento,0.3869,Medium
Marriott's Shadow Ridge Resort,9003 Shadow Ridge Rd,Palm Desert,CA,92211,0.0,8.0,0.0,EV Connect,J1772,public,,8.0,False,True,False,92211,92211,Riverside,0.3869,Medium
Brooks Brothers Interiors,2821 Brundage Lane,Bakersfield,CA,93304,0.0,9.0,0.0,EV Connect,J1772,public,,9.0,False,True,False,93304,,Los Angeles,0.3,Low
Daniels Wood Land Inc,2125 Ardmore Rd,Paso Robles,CA,93446,0.0,0.0,2.0,EV Connect,CHADEMO J1772COMBO,public,,2.0,False,False,True,93446,,Los Angeles,0.3,Low
Redlands Packing House Parking Structure,101 W Stuart Ave,Redlands,CA,92374,0.0,14.0,2.0,EV Connect,CHADEMO J1772 J1772COMBO,public,,16.0,False,True,True,92374,,Orange,0.3869,Medium
Calvary Chapel,5605 East La Palma Ave,Anaheim,CA,92807,0.0,10.0,0.0,EV Connect,J1772,public,,10.0,False,True,False,92807,,Orange,0.3869,Medium
Mission Oak HS,3442 East Bardsley Avenue,Tulare,CA,93274,0.0,6.0,0.0,EV Connect,J1772,public,,6.0,False,True,False,93274,,Los Angeles,0.3,Low
Tulare Union HS,755 E Tulare Ave,Tulare,CA,93274,0.0,12.0,0.0,EV Connect,J1772,public,,12.0,False,True,False,93274,,Los Angeles,0.3,Low
Graham Middle School,1175 Castro St,Mountain View,CA,94040,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94040,,San Francisco,0.4597,High
Imai Elementary,253 Martens Ave,Mountain View,CA,94040,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94040,,San Francisco,0.4597,High
Mistral Elementary,505 Escuela Ave.,Mountain View,CA,94041,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94041,,San Francisco,0.4597,High
Vargas Elementary,220 N. Whisman Rd.,Mountain View,CA,94043,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94043,,San Francisco,0.4597,High
Bubb Elementary,525 Hans Ave,Mountain View,CA,94040,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94040,,San Francisco,0.4597,High
Castro Elementary,500 Toft St,Mountain View,CA,94041,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,94041,,San Francisco,0.4597,High
Mariner's Park,"Main St &, S 32nd St",San Diego,CA,92113,0.0,0.0,1.0,EV Connect,CHADEMO J1772COMBO,public,,1.0,False,False,True,92113,,Orange,0.3869,Medium
Casa Laguna Hotel & Spa,2510 S. Coast Highway,Laguna Beach,CA,92651,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,92651,92651,Orange,0.3869,Medium
Skylark Shores Resort,1120 N Main St.,Lakeport,CA,95453,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,95453,,Sacramento,0.3869,Medium
Sparrows Lodge,1330 E Palm Canyon Dr.,Palm Springs,CA,92264,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,92264,92264,Riverside,0.3869,Medium
Holiday House,200 W Arenas Rd.,Palm Springs,CA,92262,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,92262,92262,Riverside,0.3869,Medium
Sands Hotel and Spa,44-985 Province Wy.,Indian Wells,CA,92210,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,92210,92210,Riverside,0.3869,Medium
Scenic Hudson Park,29 Bridge St.,Irvington,CA,10533,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,10533,,Sacramento,0.3869,Medium
Belvedere Tiburon Library,1501 Tiburon Blvd.,Belvedere,CA,94920,0.0,3.0,0.0,EV Connect,J1772,public,,3.0,False,True,False,94920,,San Francisco,0.4597,High
LA VICS HAYWARD STATION 1,27915 Mission Blvd,Hayward,CA,94544,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94544,,San Francisco,0.4597,High
REI Fremont,43962 Fremont Blvd,Fremont,CA,94538,0.0,0.0,6.0,eVgo Network,J1772COMBO,public,,6.0,False,False,True,94538,,San Francisco,0.4597,High
Vons San Diego #2358,3610 Adams Ave,San Diego,CA,92116,0.0,0.0,6.0,eVgo Network,CHADEMO J1772COMBO,public,,6.0,False,False,True,92116,,Orange,0.3869,Medium
"Read Investments Mission Oaks SC (Atascadero, CA)",2050-2300 El Camino Real,Atascadero,CA,93422,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,93422,,Los Angeles,0.3,Low
Jurupa Area Recreation & Park District,5257 Wineville Avenue,Mira loma,CA,91752,0.0,2.0,0.0,Blink Network,J1772,public,,2.0,False,True,False,91752,,Los Angeles,0.3,Low
ELECTRIC LODGE TERMINAL 3,1416 Electric Avenue,Venice,CA,90291,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90291,,Los Angeles,0.3,Low
ELECTRIC LODGE TERMINAL 4,1416 Electric Avenue,Venice,CA,90291,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90291,,Los Angeles,0.3,Low
ELECTRIC LODGE TERMINAL 5,1416 Electric Avenue,Venice,CA,90291,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90291,,Los Angeles,0.3,Low
ELECTRIC LODGE TERMINAL 1,1416 Electric Ave,Venice,CA,90291,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90291,,Los Angeles,0.3,Low
CITY OF DUBLIN FSP RIGHT,2605 Central Pkwy Lower parking lot at Fallon,Dublin,CA,94568,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94568,,San Francisco,0.4597,High
ELECTRIC LODGE TERMINAL 2,1416 Electric Ave,Venice,CA,90291,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90291,,Los Angeles,0.3,Low
"Yucca Valley, CA - Tesla Supercharger",57220-57274  Twentynine Palms Highway,Yucca Valley,CA,92284,0.0,0.0,16.0,Tesla,TESLA,public,PARKING_LOT,16.0,False,False,True,92284,92284,Riverside,0.3869,Medium
PALOMAR PARKING NORTH ADA #1,2145 Citracado Parkwy,Escondido,CA,92029,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOAMR 9 (N),2145 Citracado Parkwy,Escondido,CA,92029,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 3&4 (N),2145 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 1 (S),2127 Citracado Parkwy,Escondido,CA,92029,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 2&3 (S),2127 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING SOUTH ADA #1,2127 Citracado Parkwy,Escondido,CA,92029,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 5&6 (N),2145 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 4&5 (S),2127 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 8&9 (S),2127 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 7&8 (N),2145 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
PALOMAR PARKING PALOMAR 6&7 (S),2127 Citracado Parkwy,Escondido,CA,92029,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92029,92029,San Diego,0.4597,High
VP STATION 2,5921 Rancho Valencia Dr,Rancho Santa Fe,CA,92067,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92067,92067,San Diego,0.4597,High
VP STATION 3,5921 Rancho Valencia Dr,Rancho Santa Fe,CA,92067,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92067,92067,San Diego,0.4597,High
VP STATION 4,5921 Rancho Valencia Dr,Rancho Santa Fe,CA,92067,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92067,92067,San Diego,0.4597,High
VP STATION 1,5921 Rancho Valencia Dr,Rancho Santa Fe,CA,92067,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92067,92067,San Diego,0.4597,High
G&M OIL CHEVRON #161,7070 Clairemont Mesa Blvd,San Diego,CA,92117,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,92117,,Orange,0.3869,Medium
CHEVRON JQ SHAW/HAYES DC 2,5979 W Shaw Ave,Fresno,CA,93722,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,93722,,Los Angeles,0.3,Low
CHEVRON JQ SHAWHAYES DC1,5979 W Shaw Ave,Fresno,CA,93722,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,93722,,Los Angeles,0.3,Low
Willits,871 S Main St,Willits,CA,95490,0.0,2.0,2.0,SHELL_RECHARGE,CHADEMO J1772 J1772COMBO,public,,4.0,False,True,True,95490,,Sacramento,0.3869,Medium
THE BUNGALOWS BUNGALOWS1,2010 Jimmy Durante Blvd,Del Mar,CA,92014,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92014,92014,San Diego,0.4597,High
IRVINE  CO  OFC IOP 130 15,130 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 110 05,110 Progress,Irvine,CA,92618,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 100 16,100 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 100 18,100 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 100 17,100 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 100 19,100 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 105 23,105 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 105 22,100 Progress,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 105 08,105 Progress,Irvine,CA,92618,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92618,92618,Orange,0.3869,Medium
IRVINE  CO  OFC IOP 105 09,105 Progress,Irvine,CA,92618,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92618,92618,Orange,0.3869,Medium
LA JOLLA DS A12,"9490 Genesee Ave, La Jolla, CA 92037",San Diego,CA,92037,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92037,92037,San Diego,0.4597,High
LA JOLLA DS A11,"9490 Genesee Ave, La Jolla, CA 92037",San Diego,CA,92037,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92037,92037,San Diego,0.4597,High
CA ST PARKING A2CF,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING A362,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING A37B,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING A35C,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING B105,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING B107,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING B0D1,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
CA ST PARKING B0D6,1451 California St,Redding,CA,96001,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,96001,,Sacramento,0.3869,Medium
